Trip.ID,Sighting.ID,Latitude,Longitude,Species,calf,tides,SST,year,zonevelocity,zonemaxmask,medvelocity,medmaxmask,reef,month,season
20160505_OV_0700,26560,20.679067,-156.452167,SPN Spinner Dolphin,NO,0.723,25.9,2016,0.02505563,0.02505563,0.02478386,0.02478386,FALSE,May,Hot
20160505_OD_0730,26559,20.745,-156.87,SPN Spinner Dolphin,NO,0.723,25.9,2016,0.02505563,0.02505563,0.02478386,0.02478386,TRUE,May,Hot
20160505_OS_1300,26561,21.015,-156.645,SPN Spinner Dolphin,NO,0.868,25.9,2016,0.02505563,0.02505563,0.02478386,0.02478386,TRUE,May,Hot
20160506_OO_0700,26564,20.654,-156.499,BND Bottlenose Dolphin,NO,0.868,26.2,2016,0.02505563,0.02505563,0.02478386,0.02478386,FALSE,May,Hot
20160506_OD_0800,26565,20.74074,-156.88519,SPN Spinner Dolphin,NO,0.868,25.9,2016,0.02505563,0.02505563,0.02478386,0.02478386,TRUE,May,Hot
20160506_OV_1700,26566,20.75415,-156.519817,BND Bottlenose Dolphin,YES,0.866,25.8,2016,0.02505563,0.02505563,0.02478386,0.02478386,FALSE,May,Hot
20160507_OS_1300,26570,20.846,-156.681,SPN Spinner Dolphin,NO,0.76,25.7,2016,0.02505563,0.02505563,0.02478386,0.02478386,FALSE,May,Hot
20160507_OD_1400,26569,20.845,-156.681,SPN Spinner Dolphin,NO,0.76,25.7,2016,0.02505563,0.02505563,0.02478386,0.02478386,FALSE,May,Hot
20160509_OV_0700,26575,20.77707,-156.61621,BND Bottlenose Dolphin,NO,0.606,25.6,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,FALSE,May,Hot
20160509_OD_0900,26576,20.775133,-156.614567,BND Bottlenose Dolphin,NO,0.606,25.6,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,FALSE,May,Hot
20160510_OD_1430,26584,20.852,-156.685,BND Bottlenose Dolphin,NO,0.374,25.5,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,TRUE,May,Hot
20160510_OD_1430,26585,20.82,-156.636,BND Bottlenose Dolphin,NO,0.374,25.5,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,TRUE,May,Hot
20160511_OV_0700,26589,20.78691,-156.63259,BND Bottlenose Dolphin,NO,0.374,25.6,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,FALSE,May,Hot
20160511_OD_0800,26590,20.793,-156.639,BND Bottlenose Dolphin,NO,0.285,25.5,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,FALSE,May,Hot
20160511_OS_0900,26588,20.773,-156.663,BND Bottlenose Dolphin,NO,0.374,25.5,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,FALSE,May,Hot
20160512_OS_0700,26593,20.991,-156.686,SPN Spinner Dolphin,NO,0.285,25.8,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,TRUE,May,Hot
20160512_OD_1130,26594,20.9303,-156.701,SPN Spinner Dolphin,NO,0.285,25.7,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,TRUE,May,Hot
20160513_OO_0700,26597,20.642,-156.451,SPN Spinner Dolphin,NO,0.32,25.8,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,TRUE,May,Hot
20160513_OV_0800,26596,20.649033,-156.4496,SPN Spinner Dolphin,NO,0.32,25.8,2016,-0.100083818,-0.100083818,0.018385285,0.018385285,TRUE,May,Hot
20160514_OD_0800,26600,20.743,-156.872,SPN Spinner Dolphin,YES,0.38,25.8,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160514_OS_1300,26601,20.745267,-156.870233,SPN Spinner Dolphin,NO,0.38,25.8,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160515_OD_0800,26604,20.750067,-156.861483,SPN Spinner Dolphin,NO,0.38,25.9,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160515_OV_0900,26606,20.680833,-156.447233,SPN Spinner Dolphin,NO,0.461,25.8,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160516_OD_0800,26612,20.743833,-156.869783,SPN Spinner Dolphin,NO,0.551,25.9,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160517_OS_0700,26614,21.013,-156.657,SPN Spinner Dolphin,NO,0.551,25.8,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160517_OD_0800,26619,20.75545,-156.84335,SPN Spinner Dolphin,YES,0.551,25.7,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160519_OS_1300,26625,20.83,-156.647,BND Bottlenose Dolphin,NO,0.761,25.8,2016,-0.197494805,-0.197494805,0.071750647,0.071750647,TRUE,May,Hot
20160520_OD_0800,26627,20.750117,-156.84995,SPN Spinner Dolphin,YES,0.703,25.8,2016,-0.176749027,-0.176749027,0.038023242,0.038023242,TRUE,May,Hot
20160521_OS_1300,26632,20.776833,-156.738367,SPT Spotted Dolphin,NO,0.741,25.6,2016,-0.197494805,-0.197494805,0.071750647,0.071750647,FALSE,May,Hot
20160521_OS_1300,26635,20.78005,-156.743017,BND Bottlenose Dolphin,NO,0.741,25.7,2016,-0.197494805,-0.197494805,0.071750647,0.071750647,FALSE,May,Hot
20160521_OS_1730,26636,20.853,-156.692,BND Bottlenose Dolphin,NO,0.741,26.1,2016,-0.197494805,-0.197494805,0.071750647,0.071750647,TRUE,May,Hot
20160523_OS_0815,26642,20.73255,-156.8784,SPN Spinner Dolphin,NO,0.648,26.3,2016,-0.197494805,-0.197494805,0.071750647,0.071750647,FALSE,May,Hot
20160523_OS_0815,26646,20.75505,-156.84155,SPN Spinner Dolphin,NO,0.648,26.1,2016,-0.197494805,-0.197494805,0.071750647,0.071750647,TRUE,May,Hot
20160526_OS_0700,26656,21.018,-156.648,SPN Spinner Dolphin,NO,0.505,26.2,2016,-0.135644816,-0.135644816,0.087118793,0.087118793,TRUE,May,Hot
20160527_OD_0800,26659,20.7394,-156.875367,SPN Spinner Dolphin,YES,0.367,26.3,2016,-0.135644816,-0.135644816,0.087118793,0.087118793,TRUE,May,Hot
20160528_OD_0800,26662,20.736,-156.882,SPN Spinner Dolphin,YES,0.296,26.4,2016,-0.135644816,-0.135644816,0.087118793,0.087118793,TRUE,May,Hot
20160528_OD_0800,26664,20.835,-156.74,BND Bottlenose Dolphin,NO,0.277,26.4,2016,-0.135644816,-0.135644816,0.087118793,0.087118793,FALSE,May,Hot
20160528_OS_1300,26665,20.735833,-156.8785,SPN Spinner Dolphin,NO,0.277,26.3,2016,-0.135644816,-0.135644816,0.087118793,0.087118793,FALSE,May,Hot
20160529_OS_0700,26669,20.974933,-156.688683,BND Bottlenose Dolphin,NO,0.277,26.6,2016,-0.010096461,-0.010096461,0.081770404,0.081770404,TRUE,May,Hot
20160529_OS_0700,26670,20.975667,-156.690467,BND Bottlenose Dolphin,NO,0.277,26.6,2016,-0.010096461,-0.010096461,0.081770404,0.081770404,TRUE,May,Hot
20160529_OS_1730,26673,20.850367,-156.676767,BND Bottlenose Dolphin,NO,0.307,26.5,2016,-0.010096461,-0.010096461,0.081770404,0.081770404,TRUE,May,Hot
20160530_OD_0800,26675,20.822,-156.739,SPN Spinner Dolphin,NO,0.382,26.5,2016,-0.010096461,-0.010096461,0.081770404,0.081770404,FALSE,May,Hot
20160601_OQ_0800,26686,20.740167,-156.870033,SPN Spinner Dolphin,NO,0.652,25.8,2016,-0.010096461,-0.010096461,0.081770404,0.081770404,FALSE,June,Hot
20160602_OS_0700,26687,20.983,-156.682,SPN Spinner Dolphin,NO,0.652,26.5,2016,-0.010096461,-0.010096461,0.081770404,0.081770404,TRUE,June,Hot
20160603_OQ_0800,26691,20.74209,-156.87325,SPN Spinner Dolphin,YES,0.817,26.2,2016,0.056446799,0.056446799,0.06088347,0.06088347,TRUE,June,Hot
20160604_OQ_0800,26698,20.755333,-156.841883,SPN Spinner Dolphin,NO,0.937,26.6,2016,0.056446799,0.056446799,0.06088347,0.06088347,TRUE,June,Hot
20160604_OS_1300,26700,20.738833,-156.882183,SPN Spinner Dolphin,NO,0.937,26.7,2016,0.056446799,0.056446799,0.06088347,0.06088347,TRUE,June,Hot
20160605_OQ_0800,26705,20.752733,-156.851867,SPN Spinner Dolphin,NO,0.937,26.8,2016,0.056446799,0.056446799,0.06088347,0.06088347,TRUE,June,Hot
20160606_OQ_0800,26709,20.76,-156.832,SPN Spinner Dolphin,NO,0.866,26.6,2016,0.056446799,0.056446799,0.06088347,0.06088347,TRUE,June,Hot
20160606_OS_0815,26710,20.750983,-156.858883,SPN Spinner Dolphin,YES,0.866,26.6,2016,0.056446799,0.056446799,0.06088347,0.06088347,TRUE,June,Hot
20160607_OQ_0800,26717,20.72391,-156.94869,BND Bottlenose Dolphin,NO,0.781,26.3,2016,0.056446799,0.056446799,0.06088347,0.06088347,FALSE,June,Hot
20160607_OQ_0800,26718,20.72391,-156.94869,SPT Spotted Dolphin,NO,0.781,26.4,2016,0.056446799,0.056446799,0.06088347,0.06088347,FALSE,June,Hot
20160611_OQ_0800,26741,20.759,-156.819,BND Bottlenose Dolphin,NO,0.297,26.6,2016,0.028825963,0.028825963,0.018398859,0.018398859,FALSE,June,Hot
20160612_OS_0700,26747,21.017,-156.648,BND Bottlenose Dolphin,NO,0.326,26.8,2016,0.028825963,0.028825963,0.018398859,0.018398859,TRUE,June,Hot
20160613_OS_0815,26749,20.7696,-156.989267,SPN Spinner Dolphin,NO,0.44,27.1,2016,0.002230614,0.002230614,0.014008036,0.014008036,TRUE,June,Hot
20160614_OS_0700,26752,20.908,-156.701,SPN Spinner Dolphin,NO,0.44,27,2016,0.002230614,0.002230614,0.014008036,0.014008036,TRUE,June,Hot
20160614_OI_0800,26755,20.743,-156.5,BND Bottlenose Dolphin,NO,0.505,27,2016,0.002230614,0.002230614,0.014008036,0.014008036,FALSE,June,Hot
20160614_OQ_0800,26754,20.786,-156.79,SPN Spinner Dolphin,YES,0.505,27,2016,0.002230614,0.002230614,0.014008036,0.014008036,FALSE,June,Hot
20160615_OQ_0800,26760,20.751,-156.852,SPN Spinner Dolphin,NO,0.505,27.2,2016,0.002230614,0.002230614,0.014008036,0.014008036,TRUE,June,Hot
20160617_OS_0700,26771,20.917,-156.704,BND Bottlenose Dolphin,NO,0.738,26.5,2016,0.002230614,0.002230614,0.014008036,0.014008036,TRUE,June,Hot
20160617_OV_0700,26773,20.689883,-156.449783,SPN Spinner Dolphin,NO,0.738,26.5,2016,0.002230614,0.002230614,0.014008036,0.014008036,TRUE,June,Hot
20160617_OL_0730,26772,20.654,-156.453,SPN Spinner Dolphin,NO,0.738,26.5,2016,0.002230614,0.002230614,0.014008036,0.014008036,TRUE,June,Hot
20160617_OQ_1730,26775,20.829,-156.659,BND Bottlenose Dolphin,YES,0.749,26.5,2016,0.002230614,0.002230614,0.014008036,0.014008036,FALSE,June,Hot
20160618_OS_1300,26783,20.834,-156.743,SPN Spinner Dolphin,YES,0.837,26.3,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,FALSE,June,Hot
20160618_OQ_1730,26784,20.823,-156.652,BND Bottlenose Dolphin,NO,0.837,26.2,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160619_OS_0700,26790,20.874,-156.705,SPN Spinner Dolphin,NO,0.837,26.2,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160619_OQ_0800,26792,20.874,-156.717,SPN Spinner Dolphin,NO,0.841,26.2,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160619_OQ_1730,26796,20.85581,-156.67708,BND Bottlenose Dolphin,NO,0.841,26.2,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160621_OS_0700,26812,21.01491,-156.64106,BND Bottlenose Dolphin,NO,0.817,26.4,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160621_OQ_0800,26814,20.746,-156.864,SPN Spinner Dolphin,NO,0.817,26.4,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160621_OS_1300,26819,20.75134,-156.85665,SPN Spinner Dolphin,NO,0.709,26.3,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160621_OS_1730,26820,20.856,-156.688,BND Bottlenose Dolphin,NO,0.709,26.4,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160622_OL_0730,26827,20.682,-156.452,BND Bottlenose Dolphin,NO,0.645,26.5,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,TRUE,June,Hot
20160622_OI_0800,26825,20.662,-156.494,BND Bottlenose Dolphin,NO,0.709,26.4,2016,-0.014262508,-0.014262508,0.011824808,0.011824808,FALSE,June,Hot
20160625_OS_0700,26868,20.919417,-156.7019,SPN Spinner Dolphin,NO,0.444,27,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160626_OS_0700,26878,21.01517,-156.64381,SPN Spinner Dolphin,NO,0.329,26.7,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160626_OS_0900,26879,20.634,-156.496,BND Bottlenose Dolphin,NO,0.329,26.7,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160626_OS_1730,26883,20.872,-156.701,BND Bottlenose Dolphin,NO,0.331,26.6,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160627_OQ_0800,26889,20.741,-156.884,SPN Spinner Dolphin,NO,0.331,26.7,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160627_OS_0815,26888,20.741,-156.885,SPN Spinner Dolphin,YES,0.331,26.7,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160627_OS_0815,26891,20.7419,-156.873083,SPN Spinner Dolphin,NO,0.39,26.7,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160628_OS_0700,26902,21.003,-156.67,BND Bottlenose Dolphin,NO,0.39,26.9,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,TRUE,June,Hot
20160628_OI_0800,26904,20.679,-156.453,BND Bottlenose Dolphin,NO,0.486,26.9,2016,-0.026539317,-0.026539317,0.008670963,0.008670963,FALSE,June,Hot
20160628_OS_1300,26906,20.735,-156.897,SPN Spinner Dolphin,NO,0.486,26.9,2016,0.017598301,0.017598301,0.023727391,0.023727391,TRUE,June,Hot
20160629_OQ_0800,26912,20.819,-156.76,BND Bottlenose Dolphin,NO,0.486,27.2,2016,0.017598301,0.017598301,0.023727391,0.023727391,FALSE,June,Hot
20160629_OQ_0800,26913,20.807,-156.783,SPN Spinner Dolphin,YES,0.486,27.2,2016,0.017598301,0.017598301,0.023727391,0.023727391,FALSE,June,Hot
20160629_OQ_1730,26920,20.925,-156.7,BND Bottlenose Dolphin,NO,0.61,27,2016,0.017598301,0.017598301,0.023727391,0.023727391,TRUE,June,Hot
20160630_OQ_0800,26930,20.816,-156.752,SPT Spotted Dolphin,YES,0.61,27.1,2016,0.017598301,0.017598301,0.023727391,0.023727391,FALSE,June,Hot
20160630_OQ_0800,26936,20.739,-156.876,SPN Spinner Dolphin,NO,0.725,27,2016,0.017598301,0.017598301,0.023727391,0.023727391,TRUE,June,Hot
20160701_OQ_0800,26955,20.739,-156.883,SPN Spinner Dolphin,NO,0.725,26.6,2016,0.017598301,0.017598301,0.023727391,0.023727391,TRUE,July,Hot
20160703_OO_0700,26987,20.636,-156.496,BND Bottlenose Dolphin,NO,0.954,26.9,2016,0.017598301,0.017598301,0.023727391,0.023727391,TRUE,July,Hot
20160703_OL_0730,26986,20.628,-156.499,BND Bottlenose Dolphin,NO,0.954,26.9,2016,0.017598301,0.017598301,0.023727391,0.023727391,FALSE,July,Hot
20160705_OS_0700,27035,21.001817,-156.66985,SPN Spinner Dolphin,NO,0.918,27,2016,0.07431115,0.07431115,0.020182241,0.020182241,TRUE,July,Hot
20160705_OQ_0800,27045,20.759167,-156.8343,SPN Spinner Dolphin,NO,0.918,26.9,2016,0.07431115,0.07431115,0.020182241,0.020182241,TRUE,July,Hot
20160705_OV_0800,27040,20.64118,-156.50675,BND Bottlenose Dolphin,NO,0.918,26.8,2016,0.07431115,0.07431115,0.020182241,0.020182241,FALSE,July,Hot
20160705_OS_1300,27049,21.013,-156.649,BND Bottlenose Dolphin,NO,0.817,26.8,2016,0.07431115,0.07431115,0.020182241,0.020182241,TRUE,July,Hot
20160706_OS_0700,27071,21.018,-156.673,BND Bottlenose Dolphin,NO,0.817,27,2016,0.07431115,0.07431115,0.020182241,0.020182241,FALSE,July,Hot
20160706_OO_0700,27072,20.656,-156.446,BND Bottlenose Dolphin,NO,0.817,27,2016,0.07431115,0.07431115,0.020182241,0.020182241,TRUE,July,Hot
20160706_OQ_0800,27066,20.761,-156.825,BND Bottlenose Dolphin,NO,0.817,26.8,2016,0.07431115,0.07431115,0.020182241,0.020182241,FALSE,July,Hot
20160706_OV_0800,27070,20.654167,-156.45245,BND Bottlenose Dolphin,NO,0.817,27,2016,0.07431115,0.07431115,0.020182241,0.020182241,TRUE,July,Hot
20160707_OS_0700,27095,21.01588,-156.64548,SPN Spinner Dolphin,NO,0.689,27.2,2016,0.07431115,0.07431115,0.020182241,0.020182241,TRUE,July,Hot
20160707_OQ_0800,27097,20.7007,-156.803,BND Bottlenose Dolphin,NO,0.689,27.3,2016,0.07431115,0.07431115,0.020182241,0.020182241,FALSE,July,Hot
20160707_OS_1300,27103,20.99,-156.69,BND Bottlenose Dolphin,NO,0.517,27,2016,0.07431115,0.07431115,0.020182241,0.020182241,FALSE,July,Hot
20160708_OQ_0800,27125,20.723,-156.948,SPT Spotted Dolphin,NO,0.517,26.9,2016,0.07431115,0.07431115,0.020182241,0.020182241,FALSE,July,Hot
20160708_OS_1730,27134,20.873,-156.681,BND Bottlenose Dolphin,NO,0.449,26.7,2016,0.07431115,0.07431115,0.020182241,0.020182241,TRUE,July,Hot
20160709_OS_0700,27144,20.915,-156.703,SPN Spinner Dolphin,NO,0.449,26.8,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160709_OS_1300,27151,21.003,-156.672,BND Bottlenose Dolphin,NO,0.408,26.5,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160709_OS_1300,27152,21.002,-156.672,BND Bottlenose Dolphin,NO,0.408,26.5,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160709_OS_1300,27155,20.913,-156.704,SPN Spinner Dolphin,NO,0.408,26.6,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160710_OL_0730,27176,20.627,-156.448,SPN Spinner Dolphin,NO,0.396,26.7,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160710_OS_1730,27184,20.85,-156.699,BND Bottlenose Dolphin,NO,0.396,26.9,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160711_OS_0815,27194,20.732,-156.967,BND Bottlenose Dolphin,YES,0.396,26.4,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160712_OS_0700,27206,21,-156.676,SPN Spinner Dolphin,NO,0.484,26.7,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160712_OS_1730,27220,20.854,-156.681,BND Bottlenose Dolphin,YES,0.502,26.6,2016,0.073804207,0.073804207,-0.013243948,-0.013243948,TRUE,July,Hot
20160714_OS_0700,27237,21.004,-156.664,BND Bottlenose Dolphin,NO,0.581,27.3,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160716_OS_0700,27282,21.01465,-156.64404,BND Bottlenose Dolphin,NO,0.748,27.2,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160716_OD_0730,27283,20.765,-156.827,SPN Spinner Dolphin,YES,0.748,27.2,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160716_OQ_0800,27293,20.74114,-156.88577,SPN Spinner Dolphin,YES,0.759,27.1,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160716_OS_1300,27289,20.869,-156.685,SPN Spinner Dolphin,NO,0.759,26.9,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160716_OS_1730,27297,20.876,-156.704,BND Bottlenose Dolphin,NO,0.759,26.8,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160717_OQ_0800,27313,20.741,-156.885,SPN Spinner Dolphin,NO,0.759,26.2,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160717_OQ_1730,27323,20.86,-156.682,BND Bottlenose Dolphin,NO,0.856,26.4,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160717_OD_1800,27325,20.833,-156.661,BND Bottlenose Dolphin,NO,0.856,26.4,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,TRUE,July,Hot
20160718_OQ_0800,27337,20.847,-156.728,BND Bottlenose Dolphin,NO,0.856,26.5,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,FALSE,July,Hot
20160718_OS_0815,27339,20.787,-156.806,BND Bottlenose Dolphin,NO,0.856,26.5,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,FALSE,July,Hot
20160718_OS_0815,27344,20.696,-156.95,SPT Spotted Dolphin,NO,0.894,26.5,2016,0.039977971,0.039977971,-0.046831885,-0.046831885,FALSE,July,Hot
20160719_OD_0730,27375,20.729,-156.928,BND Bottlenose Dolphin,NO,0.894,26.9,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160719_OD_0730,27381,20.695,-156.963,SPT Spotted Dolphin,NO,0.894,27.4,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160719_OD_0730,27382,20.702,-156.944,SPN Spinner Dolphin,NO,0.894,27.4,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160720_OO_0700,27407,20.642,-156.491,BND Bottlenose Dolphin,NO,0.834,27,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160720_OQ_0800,27411,20.74,-156.866,SPN Spinner Dolphin,NO,0.758,27.3,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160721_OS_0700,27427,20.9,-156.702,SPN Spinner Dolphin,NO,0.758,27.1,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160721_OD_0730,27423,20.803,-156.765,SPN Spinner Dolphin,YES,0.758,27.5,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160721_OD_0730,27426,20.725,-156.89,FKW False Killer Whale,NO,0.758,27.1,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160721_OQ_0800,27424,20.823,-156.746,SPN Spinner Dolphin,NO,0.758,27.5,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160721_OS_1300,27429,20.869,-156.707,SPN Spinner Dolphin,NO,0.618,27.1,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160721_OS_1300,27434,20.851,-156.718,SPN Spinner Dolphin,NO,0.618,27.2,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160721_OS_1730,27438,20.858,-156.69,BND Bottlenose Dolphin,NO,0.618,27.1,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160722_OS_0700,27462,20.87,-156.684,SPN Spinner Dolphin,NO,0.57,27.6,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160722_OL_0730,27455,20.8,-156.607,BND Bottlenose Dolphin,NO,0.618,27.4,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160722_OL_0730,27457,20.817,-156.639,SPN Spinner Dolphin,YES,0.618,27.4,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160722_OQ_0800,27469,20.721167,-156.920867,SPT Spotted Dolphin,NO,0.57,27.5,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,FALSE,July,Hot
20160722_OV_0800,27458,20.81503,-156.63926,BND Bottlenose Dolphin,NO,0.618,27.4,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160722_OV_0800,27460,20.81503,-156.63926,SPN Spinner Dolphin,YES,0.618,27.5,2016,0.008192689,0.008192689,-0.010830808,-0.010830808,TRUE,July,Hot
20160725_OQ_0800,27546,20.784,-156.796,SPN Spinner Dolphin,NO,0.41,27.5,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160725_OS_0915,27558,20.83945,-156.657883,SPN Spinner Dolphin,NO,0.439,27.4,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,TRUE,July,Hot
20160726_OL_0730,27581,20.661,-156.446,SPN Spinner Dolphin,YES,0.439,28.2,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,TRUE,July,Hot
20160726_OL_0730,27591,20.748,-156.505,SPN Spinner Dolphin,YES,0.36,28.1,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160726_OD_0730,27586,20.77,-156.816,SPN Spinner Dolphin,YES,0.439,28.1,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160726_OQ_0800,27598,20.75345,-156.848767,SPN Spinner Dolphin,NO,0.36,28,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,TRUE,July,Hot
20160726_OV_0800,27590,20.754683,-156.493633,SPN Spinner Dolphin,NO,0.36,28.1,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160726_OS_1300,27600,20.73,-156.899,SPN Spinner Dolphin,YES,0.36,28,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,TRUE,July,Hot
20160727_OQ_0800,27623,20.844,-156.716,BND Bottlenose Dolphin,YES,0.36,27.8,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160727_OQ_0800,27624,20.836,-156.739,SPN Spinner Dolphin,YES,0.36,27.8,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160728_OD_0730,27657,20.812,-156.777,SPN Spinner Dolphin,YES,0.53,27.6,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160728_OQ_0800,27659,20.835,-156.759,SPN Spinner Dolphin,YES,0.53,27.6,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160728_OQ_0800,27665,20.868,-156.684,BND Bottlenose Dolphin,YES,0.6,27.5,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,TRUE,July,Hot
20160728_OV_0800,27663,20.65257,-156.44684,BND Bottlenose Dolphin,NO,0.6,27.5,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,TRUE,July,Hot
20160728_OS_1300,27671,20.865,-156.751,SPN Spinner Dolphin,YES,0.6,27.5,2016,-0.037156573,-0.037156573,0.085304216,0.085304216,FALSE,July,Hot
20160729_OL_0730,27699,20.78,-156.544,BND Bottlenose Dolphin,NO,0.754,27.4,2016,-0.058404002,-0.058404002,0.125683563,0.125683563,TRUE,July,Hot
